referrer,views_total,views_unique
github.com,61,11
hnn.brown.edu,46,4
jonescompneurolab.github.io,37,4
Google,32,8
elifesciences.org,7,2
mail.google.com,2,1
Bing,1,1
groups.google.com,1,1
