url_path,views_total,views_unique
/jonescompneurolab/hnn/issues,40,9
/jonescompneurolab/hnn,33,23
/jonescompneurolab/hnn/issues/315,26,7
/jonescompneurolab/hnn/issues/318,11,5
/jonescompneurolab/hnn/issues/255,8,5
/jonescompneurolab/hnn/issues/new,6,3
/jonescompneurolab/hnn/issues/313,4,3
/jonescompneurolab/hnn/issues/274,3,3
/jonescompneurolab/hnn/issues/314,3,3
/jonescompneurolab/hnn/issues/316,3,3
