referrer,views_total,views_unique
github.com,62,10
Google,17,8
elifesciences.org,7,2
jonescompneurolab.github.io,3,1
mail.google.com,2,1
hnn.brown.edu,2,1
Bing,1,1
groups.google.com,1,1
