url_path,views_total,views_unique
/jonescompneurolab/hnn/issues,29,5
/jonescompneurolab/hnn,22,15
/jonescompneurolab/hnn/search,19,2
/jonescompneurolab/hnn/issues/318,18,8
/jonescompneurolab/hnn/issues/319,16,5
/jonescompneurolab/hnn/issues/313,5,5
/jonescompneurolab/hnn/issues/255,5,4
/jonescompneurolab/hnn/issues/163,4,4
/jonescompneurolab/hnn/issues/312,4,3
/jonescompneurolab/hnn/issues/315,3,2
