referrer,views_total,views_unique
github.com,58,10
Google,11,10
hnn.brown.edu,8,2
jonescompneurolab.github.io,2,2
Bing,1,1
520liyan.xyz,1,1
DuckDuckGo,1,1
brown.edu,1,1
