time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-05 00:00:00+00:00,1,1,55.0,7.0
2023-12-06 00:00:00+00:00,2,1,24.0,5.0
2023-12-07 00:00:00+00:00,21,5,118.0,8.0
2023-12-08 00:00:00+00:00,15,6,88.0,3.0
2023-12-09 00:00:00+00:00,2,2,2.0,1.0
2023-12-10 00:00:00+00:00,9,2,18.0,3.0
2023-12-11 00:00:00+00:00,35,7,110.0,7.0
2023-12-12 00:00:00+00:00,2,2,6.0,3.0
2023-12-13 00:00:00+00:00,28,3,60.0,4.0
2023-12-14 00:00:00+00:00,16,4,51.0,7.0
2023-12-15 00:00:00+00:00,2,2,60.0,7.0
2023-12-16 00:00:00+00:00,1,1,,
2023-12-18 00:00:00+00:00,11,4,95.0,11.0
