referrer,views_total,views_unique
github.com,334,15
jonescompneurolab.github.io,127,3
Google,16,7
DuckDuckGo,15,1
hnn.brown.edu,8,4
copilot.microsoft.com,2,1
mail.google.com,2,1
ipywidgets.readthedocs.io,1,1
