time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-24 00:00:00+00:00,15.0,2.0,62.0,6.0
2023-04-25 00:00:00+00:00,,,12.0,2.0
2023-04-26 00:00:00+00:00,,,13.0,4.0
2023-04-27 00:00:00+00:00,,,24.0,5.0
2023-04-28 00:00:00+00:00,,,24.0,4.0
2023-04-29 00:00:00+00:00,1.0,1.0,,
2023-04-30 00:00:00+00:00,,,1.0,1.0
2023-05-01 00:00:00+00:00,27.0,2.0,41.0,4.0
2023-05-02 00:00:00+00:00,,,35.0,6.0
2023-05-03 00:00:00+00:00,1.0,1.0,35.0,4.0
2023-05-04 00:00:00+00:00,39.0,5.0,100.0,6.0
2023-05-05 00:00:00+00:00,16.0,2.0,122.0,7.0
2023-05-06 00:00:00+00:00,24.0,2.0,27.0,3.0
2023-05-07 00:00:00+00:00,10.0,3.0,14.0,2.0
