time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-29 00:00:00+00:00,266,92,53,22
2026-04-30 00:00:00+00:00,229,33,150,19
2026-05-01 00:00:00+00:00,249,46,107,9
2026-05-02 00:00:00+00:00,18,12,39,11
2026-05-03 00:00:00+00:00,50,29,48,10
2026-05-04 00:00:00+00:00,45,19,36,7
2026-05-05 00:00:00+00:00,72,13,35,6
2026-05-06 00:00:00+00:00,80,7,111,11
2026-05-07 00:00:00+00:00,144,26,139,15
2026-05-08 00:00:00+00:00,168,36,124,10
2026-05-09 00:00:00+00:00,101,25,15,6
2026-05-10 00:00:00+00:00,32,13,22,13
2026-05-11 00:00:00+00:00,84,14,44,10
2026-05-12 00:00:00+00:00,347,54,97,7
