referrer,views_total,views_unique
github.com,136,15
scale-1.zettamodels.com,54,7
Google,53,15
jonescompneurolab.github.io,43,6
tool.beto.page,27,7
zettamodels.com,10,2
hnn.brown.edu,8,4
joss.theoj.org,4,2
pypi.org,4,1
com.google.android.gm,3,2
