time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-21 00:00:00+00:00,1,1,2,1
2024-01-22 00:00:00+00:00,9,3,25,4
2024-01-23 00:00:00+00:00,17,3,68,8
2024-01-24 00:00:00+00:00,17,3,26,3
2024-01-25 00:00:00+00:00,11,4,16,3
2024-01-26 00:00:00+00:00,8,1,57,5
2024-01-27 00:00:00+00:00,2,2,3,2
2024-01-28 00:00:00+00:00,2,2,1,1
2024-01-29 00:00:00+00:00,10,3,70,7
2024-01-30 00:00:00+00:00,2,2,41,6
2024-01-31 00:00:00+00:00,42,2,92,13
2024-02-01 00:00:00+00:00,14,4,99,15
2024-02-02 00:00:00+00:00,1,1,17,6
2024-02-03 00:00:00+00:00,3,2,5,1
