time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-20 00:00:00+00:00,29,5,43,4
2023-05-21 00:00:00+00:00,51,14,47,3
2023-05-22 00:00:00+00:00,35,5,33,4
2023-05-23 00:00:00+00:00,44,3,37,5
2023-05-24 00:00:00+00:00,25,2,100,8
2023-05-25 00:00:00+00:00,57,2,185,9
2023-05-26 00:00:00+00:00,1,1,26,8
2023-05-28 00:00:00+00:00,8,2,23,3
2023-05-29 00:00:00+00:00,1,1,22,8
2023-05-30 00:00:00+00:00,8,2,16,6
2023-05-31 00:00:00+00:00,1,1,9,6
2023-06-01 00:00:00+00:00,17,3,80,5
2023-06-02 00:00:00+00:00,9,3,16,5
