time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-09 00:00:00+00:00,1.0,1.0,15,4
2022-12-10 00:00:00+00:00,1.0,1.0,3,2
2022-12-11 00:00:00+00:00,,,3,2
2022-12-12 00:00:00+00:00,56.0,3.0,97,8
2022-12-13 00:00:00+00:00,17.0,9.0,29,5
2022-12-14 00:00:00+00:00,9.0,4.0,21,10
2022-12-15 00:00:00+00:00,,,41,6
2022-12-16 00:00:00+00:00,44.0,4.0,56,9
2022-12-19 00:00:00+00:00,1.0,1.0,1,1
2022-12-20 00:00:00+00:00,1.0,1.0,15,5
2022-12-21 00:00:00+00:00,,,1,1
2022-12-22 00:00:00+00:00,,,2,2
