time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-01-18 00:00:00+00:00,5,3,55,18
2026-01-19 00:00:00+00:00,1,1,37,10
2026-01-20 00:00:00+00:00,110,9,150,14
2026-01-21 00:00:00+00:00,185,25,150,19
2026-01-22 00:00:00+00:00,9,6,76,10
2026-01-23 00:00:00+00:00,37,3,137,9
2026-01-24 00:00:00+00:00,0,0,17,10
2026-01-25 00:00:00+00:00,16,5,33,14
2026-01-26 00:00:00+00:00,278,21,505,13
2026-01-27 00:00:00+00:00,52,8,94,10
2026-01-28 00:00:00+00:00,15,9,64,15
2026-01-29 00:00:00+00:00,111,15,111,17
2026-01-30 00:00:00+00:00,68,15,89,12
2026-01-31 00:00:00+00:00,7,5,42,6
