time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-25 00:00:00+00:00,57.0,2.0,185,9
2023-05-26 00:00:00+00:00,1.0,1.0,26,8
2023-05-28 00:00:00+00:00,8.0,2.0,23,3
2023-05-29 00:00:00+00:00,1.0,1.0,22,8
2023-05-30 00:00:00+00:00,8.0,2.0,16,6
2023-05-31 00:00:00+00:00,1.0,1.0,9,6
2023-06-01 00:00:00+00:00,17.0,3.0,80,5
2023-06-02 00:00:00+00:00,9.0,3.0,16,5
2023-06-03 00:00:00+00:00,,,5,2
2023-06-04 00:00:00+00:00,1.0,1.0,11,2
2023-06-05 00:00:00+00:00,32.0,2.0,44,5
2023-06-06 00:00:00+00:00,41.0,3.0,39,8
2023-06-07 00:00:00+00:00,24.0,2.0,53,5
