referrer,views_total,views_unique
Google,119,16
github.com,118,8
hnn.brown.edu,36,7
jonescompneurolab.github.io,24,5
joss.theoj.org,10,3
elifesciences.org,3,1
mail.google.com,1,1
pypi.org,1,1
