referrer,views_total,views_unique
Google,200,15
github.com,128,8
hnn.brown.edu,37,9
jonescompneurolab.github.io,31,6
joss.theoj.org,9,2
pypi.org,4,2
elifesciences.org,3,1
mail.google.com,1,1
