referrer,views_total,views_unique
github.com,78,8
Google,39,10
hnn.brown.edu,14,5
summerofcode.withgoogle.com,10,2
sites.brown.edu,10,1
jonescompneurolab.github.io,5,2
Bing,1,1
mail.google.com,1,1
joss.theoj.org,1,1
