referrer,views_total,views_unique
github.com,77,6
hnn.brown.edu,41,6
Google,32,10
summerofcode.withgoogle.com,15,3
jonescompneurolab.github.io,13,2
joss.theoj.org,4,3
Bing,1,1
mail.google.com,1,1
