time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-27 00:00:00+00:00,37,15,40,5
2025-11-28 00:00:00+00:00,9,8,24,7
2025-11-29 00:00:00+00:00,19,15,12,12
2025-11-30 00:00:00+00:00,4,4,5,4
2025-12-01 00:00:00+00:00,21,5,61,8
2025-12-02 00:00:00+00:00,45,15,37,7
2025-12-03 00:00:00+00:00,9,6,51,8
2025-12-04 00:00:00+00:00,37,11,58,9
2025-12-05 00:00:00+00:00,18,12,6,6
2025-12-06 00:00:00+00:00,6,6,26,4
2025-12-07 00:00:00+00:00,4,3,9,7
2025-12-08 00:00:00+00:00,28,17,100,8
2025-12-09 00:00:00+00:00,95,38,75,7
2025-12-10 00:00:00+00:00,18,7,82,11
