referrer,views_total,views_unique
github.com,148,9
jonescompneurolab.github.io,46,5
Google,18,10
hnn.brown.edu,14,7
chatgpt.com,8,1
summerofcode.withgoogle.com,4,1
mail.google.com,2,1
github-at-brown.github.io,2,1
joss.theoj.org,1,1
cse.google.com,1,1
