time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-14 00:00:00+00:00,194,10,282,16
2025-03-15 00:00:00+00:00,4,3,109,10
2025-03-16 00:00:00+00:00,1,1,4,4
2025-03-17 00:00:00+00:00,139,10,413,24
2025-03-18 00:00:00+00:00,87,6,158,8
2025-03-19 00:00:00+00:00,8,6,85,10
2025-03-20 00:00:00+00:00,20,16,58,11
2025-03-21 00:00:00+00:00,23,3,37,8
2025-03-22 00:00:00+00:00,2,2,16,4
2025-03-23 00:00:00+00:00,1,1,15,5
2025-03-24 00:00:00+00:00,29,7,109,12
2025-03-25 00:00:00+00:00,41,6,114,13
2025-03-26 00:00:00+00:00,121,7,173,11
2025-03-27 00:00:00+00:00,214,17,215,9
