referrer,views_total,views_unique
github.com,30,8
jonescompneurolab.github.io,23,6
Google,18,7
github-at-brown.github.io,9,2
ecosia.org,6,1
dylansdaniels.github.io,4,2
hnn.brown.edu,3,2
joss.theoj.org,2,1
