referrer,views_total,views_unique
mail.google.com,18,1
github.com,13,4
jonescompneurolab.github.io,12,3
github-at-brown.github.io,11,1
Google,5,3
colab.research.google.com,3,1
chatgpt.com,1,1
search.brave.com,1,1
hnn.brown.edu,1,1
