time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-19 00:00:00+00:00,4,1,50,7
2024-05-20 00:00:00+00:00,43,6,101,10
2024-05-21 00:00:00+00:00,37,3,101,7
2024-05-22 00:00:00+00:00,54,2,156,14
2024-05-23 00:00:00+00:00,53,5,287,11
2024-05-24 00:00:00+00:00,20,4,57,4
2024-05-25 00:00:00+00:00,15,6,20,4
2024-05-26 00:00:00+00:00,28,2,26,5
2024-05-27 00:00:00+00:00,6,2,38,4
2024-05-28 00:00:00+00:00,1,1,79,4
2024-05-29 00:00:00+00:00,53,3,248,8
2024-05-30 00:00:00+00:00,56,3,394,13
2024-05-31 00:00:00+00:00,2,2,45,11
2024-06-01 00:00:00+00:00,2,2,35,4
