time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-12-31 00:00:00+00:00,1.0,1.0,,
2023-01-03 00:00:00+00:00,15.0,8.0,27.0,3.0
2023-01-04 00:00:00+00:00,10.0,6.0,12.0,3.0
2023-01-05 00:00:00+00:00,2.0,1.0,2.0,2.0
2023-01-06 00:00:00+00:00,1.0,1.0,1.0,1.0
2023-01-07 00:00:00+00:00,,,1.0,1.0
2023-01-08 00:00:00+00:00,2.0,2.0,,
2023-01-09 00:00:00+00:00,7.0,2.0,61.0,5.0
2023-01-10 00:00:00+00:00,2.0,2.0,12.0,3.0
2023-01-11 00:00:00+00:00,1.0,1.0,5.0,2.0
2023-01-12 00:00:00+00:00,38.0,5.0,46.0,6.0
2023-01-13 00:00:00+00:00,,,13.0,5.0
