time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-01-25 00:00:00+00:00,1.0,1.0,63,9
2023-01-26 00:00:00+00:00,1.0,1.0,53,9
2023-01-27 00:00:00+00:00,,,14,5
2023-01-28 00:00:00+00:00,,,5,2
2023-01-29 00:00:00+00:00,4.0,4.0,30,2
2023-01-30 00:00:00+00:00,,,19,6
2023-01-31 00:00:00+00:00,1.0,1.0,9,4
2023-02-01 00:00:00+00:00,,,25,6
2023-02-02 00:00:00+00:00,,,2,2
2023-02-03 00:00:00+00:00,,,6,2
2023-02-04 00:00:00+00:00,1.0,1.0,11,5
2023-02-05 00:00:00+00:00,,,1,1
2023-02-06 00:00:00+00:00,1.0,1.0,8,4
2023-02-07 00:00:00+00:00,1.0,1.0,1,1
