referrer,views_total,views_unique
Google,163,18
github.com,119,8
hnn.brown.edu,43,9
jonescompneurolab.github.io,23,4
joss.theoj.org,9,2
elifesciences.org,3,1
mail.google.com,1,1
pypi.org,1,1
