time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-17 00:00:00+00:00,155,29,287,17
2026-03-18 00:00:00+00:00,117,27,432,16
2026-03-19 00:00:00+00:00,102,20,361,16
2026-03-20 00:00:00+00:00,78,18,354,16
2026-03-21 00:00:00+00:00,56,18,272,13
2026-03-22 00:00:00+00:00,184,26,122,12
2026-03-23 00:00:00+00:00,92,12,350,19
2026-03-24 00:00:00+00:00,62,10,170,15
2026-03-25 00:00:00+00:00,162,33,382,16
2026-03-26 00:00:00+00:00,79,11,337,16
2026-03-27 00:00:00+00:00,50,35,141,12
2026-03-28 00:00:00+00:00,26,19,92,15
2026-03-29 00:00:00+00:00,81,15,207,25
2026-03-30 00:00:00+00:00,104,39,151,14
