time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-20 00:00:00+00:00,7,4,19,4
2025-05-21 00:00:00+00:00,28,5,31,5
2025-05-22 00:00:00+00:00,15,4,27,7
2025-05-23 00:00:00+00:00,2,1,12,4
2025-05-25 00:00:00+00:00,5,4,3,3
2025-05-26 00:00:00+00:00,2,1,9,4
2025-05-27 00:00:00+00:00,6,3,1,1
2025-05-28 00:00:00+00:00,107,8,111,4
2025-05-29 00:00:00+00:00,53,5,118,9
2025-05-30 00:00:00+00:00,25,3,56,10
2025-05-31 00:00:00+00:00,2,2,1,1
2025-06-01 00:00:00+00:00,2,2,19,4
2025-06-02 00:00:00+00:00,15,3,106,5
