referrer,views_total,views_unique
github.com,40,7
jonescompneurolab.github.io,37,4
Google,36,6
Bing,6,1
mail.google.com,2,1
hnn.brown.edu,1,1
gemini.google.com,1,1
youtube.com,1,1
sites.brown.edu,1,1
