referrer,views_total,views_unique
github.com,114,11
Google,75,14
jonescompneurolab.github.io,62,9
scale-1.zettamodels.com,35,4
tool.beto.page,15,4
hnn.brown.edu,6,5
neurostars.org,6,1
pypi.org,4,1
joss.theoj.org,3,1
dylansdaniels.github.io,2,1
