referrer,views_total,views_unique
github.com,162,14
Google,42,7
jonescompneurolab.github.io,24,8
zettamodels.com,10,2
joss.theoj.org,3,2
summerofcode.withgoogle.com,3,1
hnn.brown.edu,2,2
github-at-brown.github.io,2,2
scale-1.zettamodels.com,2,1
com.google.android.gm,2,1
