referrer,views_total,views_unique
github.com,164,16
jonescompneurolab.github.io,100,4
Google,57,5
chat.openai.com,18,1
DuckDuckGo,17,1
hnn.brown.edu,6,5
Bing,4,1
mail.google.com,1,1
