time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-02-23 00:00:00+00:00,2,2,,
2025-02-24 00:00:00+00:00,78,8,193.0,11.0
2025-02-25 00:00:00+00:00,32,4,31.0,9.0
2025-02-26 00:00:00+00:00,3,3,65.0,8.0
2025-02-27 00:00:00+00:00,16,5,157.0,18.0
2025-02-28 00:00:00+00:00,40,2,146.0,9.0
2025-03-01 00:00:00+00:00,16,3,195.0,7.0
2025-03-02 00:00:00+00:00,4,4,39.0,5.0
2025-03-03 00:00:00+00:00,58,12,183.0,8.0
2025-03-04 00:00:00+00:00,47,6,90.0,14.0
2025-03-05 00:00:00+00:00,4,2,239.0,12.0
2025-03-06 00:00:00+00:00,24,4,97.0,4.0
2025-03-07 00:00:00+00:00,6,3,56.0,9.0
2025-03-08 00:00:00+00:00,1,1,15.0,2.0
