time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-03 00:00:00+00:00,2.0,2.0,4,2
2025-05-04 00:00:00+00:00,,,1,1
2025-05-05 00:00:00+00:00,,,38,9
2025-05-06 00:00:00+00:00,16.0,5.0,27,5
2025-05-07 00:00:00+00:00,2.0,2.0,57,11
2025-05-08 00:00:00+00:00,26.0,4.0,12,2
2025-05-09 00:00:00+00:00,,,6,4
2025-05-10 00:00:00+00:00,2.0,2.0,1,1
2025-05-11 00:00:00+00:00,2.0,2.0,3,3
2025-05-12 00:00:00+00:00,16.0,3.0,47,9
2025-05-13 00:00:00+00:00,4.0,3.0,36,5
2025-05-14 00:00:00+00:00,3.0,2.0,38,8
2025-05-15 00:00:00+00:00,3.0,2.0,13,3
2025-05-16 00:00:00+00:00,4.0,3.0,53,6
