time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-04 00:00:00+00:00,47.0,6.0,90,14
2025-03-05 00:00:00+00:00,4.0,2.0,239,12
2025-03-06 00:00:00+00:00,24.0,4.0,97,4
2025-03-07 00:00:00+00:00,6.0,3.0,56,9
2025-03-08 00:00:00+00:00,1.0,1.0,15,2
2025-03-09 00:00:00+00:00,,,22,10
2025-03-10 00:00:00+00:00,28.0,6.0,155,12
2025-03-11 00:00:00+00:00,20.0,4.0,95,11
2025-03-12 00:00:00+00:00,50.0,3.0,161,14
2025-03-13 00:00:00+00:00,11.0,2.0,69,9
2025-03-14 00:00:00+00:00,194.0,10.0,282,16
2025-03-15 00:00:00+00:00,4.0,3.0,109,10
2025-03-16 00:00:00+00:00,1.0,1.0,4,4
2025-03-17 00:00:00+00:00,132.0,10.0,392,24
