referrer,views_total,views_unique
github.com,261,9
jonescompneurolab.github.io,108,12
Google,42,18
hnn.brown.edu,17,10
joss.theoj.org,16,1
docs.google.com,4,1
t.co,3,2
linkedin.com,2,1
perplexity.ai,1,1
