time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-13 00:00:00+00:00,9,3,69,5
2023-06-14 00:00:00+00:00,10,4,67,8
2023-06-15 00:00:00+00:00,48,2,94,7
2023-06-16 00:00:00+00:00,46,5,52,4
2023-06-17 00:00:00+00:00,13,4,12,3
2023-06-18 00:00:00+00:00,12,3,26,2
2023-06-19 00:00:00+00:00,3,2,19,3
2023-06-20 00:00:00+00:00,50,5,86,6
2023-06-21 00:00:00+00:00,30,6,102,10
2023-06-22 00:00:00+00:00,26,3,188,8
2023-06-23 00:00:00+00:00,2,1,21,5
2023-06-24 00:00:00+00:00,1,1,5,5
2023-06-25 00:00:00+00:00,12,5,49,4
2023-06-26 00:00:00+00:00,5,3,150,7
