time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-04 00:00:00+00:00,,,1,1
2025-01-05 00:00:00+00:00,1.0,1.0,9,4
2025-01-06 00:00:00+00:00,1.0,1.0,1,1
2025-01-07 00:00:00+00:00,2.0,1.0,29,10
2025-01-08 00:00:00+00:00,1.0,1.0,70,6
2025-01-09 00:00:00+00:00,30.0,6.0,74,10
2025-01-10 00:00:00+00:00,54.0,6.0,220,9
2025-01-11 00:00:00+00:00,2.0,2.0,2,1
2025-01-12 00:00:00+00:00,,,45,13
2025-01-13 00:00:00+00:00,3.0,3.0,83,6
2025-01-14 00:00:00+00:00,62.0,5.0,246,16
2025-01-15 00:00:00+00:00,1.0,1.0,75,10
2025-01-16 00:00:00+00:00,13.0,3.0,97,22
2025-01-17 00:00:00+00:00,14.0,3.0,132,14
