time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-07 00:00:00+00:00,30,2,201,11
2024-05-08 00:00:00+00:00,142,9,380,17
2024-05-09 00:00:00+00:00,49,3,283,7
2024-05-10 00:00:00+00:00,63,2,196,7
2024-05-11 00:00:00+00:00,1,1,31,5
2024-05-12 00:00:00+00:00,2,2,37,6
2024-05-13 00:00:00+00:00,46,3,199,17
2024-05-14 00:00:00+00:00,34,6,136,8
2024-05-15 00:00:00+00:00,108,2,302,14
2024-05-16 00:00:00+00:00,80,7,179,13
2024-05-17 00:00:00+00:00,20,4,88,9
2024-05-18 00:00:00+00:00,1,1,12,4
2024-05-19 00:00:00+00:00,4,1,50,7
2024-05-20 00:00:00+00:00,43,6,99,10
