referrer,views_total,views_unique
github.com,61,9
jonescompneurolab.github.io,39,5
Google,32,5
hnn.brown.edu,13,2
Bing,6,1
mail.google.com,4,2
youtube.com,1,1
gemini.google.com,1,1
sites.brown.edu,1,1
