referrer,views_total,views_unique
github.com,105,10
jonescompneurolab.github.io,62,8
Google,48,13
scale-1.zettamodels.com,45,5
tool.beto.page,18,4
hnn.brown.edu,7,6
neurostars.org,6,1
joss.theoj.org,4,2
pypi.org,4,1
dylansdaniels.github.io,3,1
