time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-09 00:00:00+00:00,14.0,4.0,300,8
2024-08-10 00:00:00+00:00,59.0,2.0,41,3
2024-08-11 00:00:00+00:00,25.0,2.0,83,3
2024-08-12 00:00:00+00:00,67.0,5.0,228,12
2024-08-13 00:00:00+00:00,75.0,4.0,115,9
2024-08-14 00:00:00+00:00,170.0,7.0,233,9
2024-08-15 00:00:00+00:00,157.0,6.0,376,10
2024-08-16 00:00:00+00:00,31.0,3.0,160,11
2024-08-17 00:00:00+00:00,205.0,4.0,70,4
2024-08-18 00:00:00+00:00,13.0,3.0,11,3
2024-08-19 00:00:00+00:00,,,54,9
2024-08-20 00:00:00+00:00,60.0,2.0,50,9
2024-08-21 00:00:00+00:00,25.0,3.0,64,6
2024-08-22 00:00:00+00:00,,,72,6
