time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-26 00:00:00+00:00,,,4,3
2023-02-27 00:00:00+00:00,21.0,1.0,73,3
2023-02-28 00:00:00+00:00,96.0,5.0,77,4
2023-03-01 00:00:00+00:00,,,88,9
2023-03-02 00:00:00+00:00,9.0,6.0,42,2
2023-03-03 00:00:00+00:00,3.0,2.0,13,2
2023-03-04 00:00:00+00:00,65.0,3.0,101,4
2023-03-05 00:00:00+00:00,32.0,2.0,21,3
2023-03-06 00:00:00+00:00,224.0,8.0,440,13
2023-03-07 00:00:00+00:00,117.0,7.0,436,14
2023-03-08 00:00:00+00:00,65.0,5.0,282,11
2023-03-09 00:00:00+00:00,17.0,2.0,161,9
2023-03-10 00:00:00+00:00,36.0,3.0,239,6
2023-03-11 00:00:00+00:00,10.0,3.0,27,5
