time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-20 00:00:00+00:00,65,15,4,4
2026-06-21 00:00:00+00:00,65,21,1,1
2026-06-22 00:00:00+00:00,145,37,53,16
2026-06-23 00:00:00+00:00,347,42,49,10
2026-06-24 00:00:00+00:00,664,40,116,11
2026-06-25 00:00:00+00:00,217,37,91,13
2026-06-26 00:00:00+00:00,2646,42,48,8
2026-06-27 00:00:00+00:00,75,23,3,3
2026-06-28 00:00:00+00:00,121,22,5,5
2026-06-29 00:00:00+00:00,162,29,30,10
2026-06-30 00:00:00+00:00,264,37,71,19
2026-07-01 00:00:00+00:00,103,18,34,9
2026-07-02 00:00:00+00:00,210,57,58,6
2026-07-03 00:00:00+00:00,232,103,8,3
