time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-04-14 00:00:00+00:00,2.0,2.0,6,4
2023-04-15 00:00:00+00:00,1.0,1.0,7,3
2023-04-16 00:00:00+00:00,,,3,1
2023-04-17 00:00:00+00:00,,,54,7
2023-04-18 00:00:00+00:00,20.0,3.0,76,12
2023-04-19 00:00:00+00:00,1.0,1.0,9,7
2023-04-20 00:00:00+00:00,1.0,1.0,20,4
2023-04-21 00:00:00+00:00,1.0,1.0,7,4
2023-04-22 00:00:00+00:00,1.0,1.0,2,1
2023-04-23 00:00:00+00:00,16.0,2.0,43,7
2023-04-24 00:00:00+00:00,15.0,2.0,62,6
2023-04-25 00:00:00+00:00,,,12,2
2023-04-26 00:00:00+00:00,,,13,4
2023-04-27 00:00:00+00:00,,,24,5
