time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-09-16 00:00:00+00:00,1.0,1.0,2,1
2023-09-17 00:00:00+00:00,,,10,1
2023-09-18 00:00:00+00:00,8.0,2.0,58,8
2023-09-19 00:00:00+00:00,8.0,2.0,34,7
2023-09-20 00:00:00+00:00,21.0,3.0,17,5
2023-09-21 00:00:00+00:00,19.0,4.0,38,8
2023-09-22 00:00:00+00:00,16.0,2.0,20,3
2023-09-23 00:00:00+00:00,20.0,2.0,11,3
2023-09-24 00:00:00+00:00,2.0,2.0,12,2
2023-09-25 00:00:00+00:00,43.0,4.0,55,6
2023-09-26 00:00:00+00:00,45.0,3.0,114,7
2023-09-27 00:00:00+00:00,23.0,2.0,62,10
2023-09-28 00:00:00+00:00,2.0,2.0,31,6
2023-09-29 00:00:00+00:00,1.0,1.0,14,6
