time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-16 00:00:00+00:00,257,80,9,3
2026-06-17 00:00:00+00:00,301,62,116,13
2026-06-18 00:00:00+00:00,189,35,207,12
2026-06-19 00:00:00+00:00,134,54,13,8
2026-06-20 00:00:00+00:00,65,15,4,4
2026-06-21 00:00:00+00:00,65,21,1,1
2026-06-22 00:00:00+00:00,145,37,53,16
2026-06-23 00:00:00+00:00,347,42,49,10
2026-06-24 00:00:00+00:00,664,40,116,11
2026-06-25 00:00:00+00:00,217,37,91,13
2026-06-26 00:00:00+00:00,2646,42,48,8
2026-06-27 00:00:00+00:00,75,23,3,3
2026-06-28 00:00:00+00:00,121,22,5,5
2026-06-29 00:00:00+00:00,162,29,30,10
