referrer,views_total,views_unique
github.com,119,8
hnn.brown.edu,72,7
Google,52,13
jonescompneurolab.github.io,36,7
summerofcode.withgoogle.com,16,2
mail.google.com,4,1
joss.theoj.org,3,2
braininitiative.org,1,1
