referrer,views_total,views_unique
github.com,52,8
summerofcode.withgoogle.com,21,3
joss.theoj.org,10,5
Google,5,5
hnn.brown.edu,4,2
jonescompneurolab.github.io,2,2
careers.insidehighered.com,2,1
