referrer,views_total,views_unique
github.com,52,6
summerofcode.withgoogle.com,12,2
Google,8,6
brown.wd5.myworkdayjobs.com,8,1
joss.theoj.org,5,5
hnn.brown.edu,5,3
jonescompneurolab.github.io,2,2
