time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-04-26 00:00:00+00:00,27,3,92,5
2024-04-27 00:00:00+00:00,3,3,9,6
2024-04-28 00:00:00+00:00,9,2,79,6
2024-04-29 00:00:00+00:00,9,2,135,15
2024-04-30 00:00:00+00:00,100,4,184,7
2024-05-01 00:00:00+00:00,37,3,100,7
2024-05-02 00:00:00+00:00,12,5,110,10
2024-05-03 00:00:00+00:00,106,5,257,8
2024-05-04 00:00:00+00:00,3,2,15,4
2024-05-05 00:00:00+00:00,1,1,15,4
2024-05-06 00:00:00+00:00,72,4,223,7
2024-05-07 00:00:00+00:00,30,2,201,11
2024-05-08 00:00:00+00:00,142,9,380,17
2024-05-09 00:00:00+00:00,49,3,283,7
