time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-11-06 00:00:00+00:00,,,1.0,1.0
2022-11-07 00:00:00+00:00,8.0,3.0,13.0,3.0
2022-11-08 00:00:00+00:00,4.0,4.0,6.0,3.0
2022-11-09 00:00:00+00:00,23.0,6.0,56.0,3.0
2022-11-10 00:00:00+00:00,1.0,1.0,4.0,3.0
2022-11-11 00:00:00+00:00,8.0,4.0,15.0,4.0
2022-11-12 00:00:00+00:00,,,5.0,2.0
2022-11-13 00:00:00+00:00,,,2.0,2.0
2022-11-14 00:00:00+00:00,27.0,3.0,35.0,2.0
2022-11-15 00:00:00+00:00,10.0,2.0,16.0,4.0
2022-11-16 00:00:00+00:00,7.0,3.0,6.0,2.0
2022-11-17 00:00:00+00:00,20.0,3.0,8.0,1.0
2022-11-18 00:00:00+00:00,2.0,2.0,5.0,3.0
2022-11-19 00:00:00+00:00,1.0,1.0,,
