referrer,views_total,views_unique
github.com,481,16
jonescompneurolab.github.io,95,6
Google,74,12
joss.theoj.org,23,1
neurostars.org,21,1
sjquant.tistory.com,12,1
hnn.brown.edu,2,2
mail.google.com,2,2
researchgate.net,2,1
output.circle-artifacts.com,1,1
