referrer,views_total,views_unique
github.com,400,12
Google,19,10
jonescompneurolab.github.io,17,2
hnn.brown.edu,10,3
copilot.microsoft.com,2,1
ipywidgets.readthedocs.io,1,1
app.codecov.io,1,1
