time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-04 00:00:00+00:00,1.0,1.0,5,3
2024-02-05 00:00:00+00:00,20.0,5.0,81,10
2024-02-06 00:00:00+00:00,,,38,5
2024-02-07 00:00:00+00:00,5.0,1.0,30,6
2024-02-08 00:00:00+00:00,16.0,2.0,26,5
2024-02-09 00:00:00+00:00,17.0,3.0,56,9
2024-02-11 00:00:00+00:00,,,27,6
2024-02-12 00:00:00+00:00,8.0,2.0,22,6
2024-02-13 00:00:00+00:00,,,12,4
2024-02-14 00:00:00+00:00,,,14,4
2024-02-15 00:00:00+00:00,46.0,9.0,163,17
2024-02-16 00:00:00+00:00,2.0,2.0,12,7
2024-02-17 00:00:00+00:00,2.0,2.0,3,3
