time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-22 00:00:00+00:00,92,22,25,7
2026-07-23 00:00:00+00:00,207,47,39,12
2026-07-24 00:00:00+00:00,104,39,7,3
2026-07-25 00:00:00+00:00,96,46,6,6
2026-07-26 00:00:00+00:00,80,29,17,10
2026-07-27 00:00:00+00:00,7661,36,36,8
2026-07-28 00:00:00+00:00,1650,68,21,8
2026-07-29 00:00:00+00:00,88,25,28,8
2026-07-30 00:00:00+00:00,356,20,76,14
2026-07-31 00:00:00+00:00,2,1,28,11
2026-08-01 00:00:00+00:00,106,14,6,6
2026-08-02 00:00:00+00:00,511,13,15,9
2026-08-03 00:00:00+00:00,578,22,119,32
2026-08-04 00:00:00+00:00,138,48,69,25
