time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-13 00:00:00+00:00,1.0,1.0,3.0,3.0
2025-04-14 00:00:00+00:00,4.0,3.0,28.0,9.0
2025-04-15 00:00:00+00:00,2.0,2.0,52.0,11.0
2025-04-16 00:00:00+00:00,,,12.0,7.0
2025-04-17 00:00:00+00:00,,,17.0,8.0
2025-04-18 00:00:00+00:00,,,21.0,8.0
2025-04-19 00:00:00+00:00,,,14.0,6.0
2025-04-20 00:00:00+00:00,1.0,1.0,2.0,2.0
2025-04-21 00:00:00+00:00,,,33.0,7.0
2025-04-22 00:00:00+00:00,,,12.0,3.0
2025-04-23 00:00:00+00:00,2.0,2.0,33.0,5.0
2025-04-24 00:00:00+00:00,22.0,5.0,106.0,12.0
2025-04-25 00:00:00+00:00,92.0,6.0,64.0,7.0
2025-04-26 00:00:00+00:00,1.0,1.0,,
