time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-13 00:00:00+00:00,56,8,363,15
2024-03-14 00:00:00+00:00,12,5,147,10
2024-03-15 00:00:00+00:00,11,4,95,8
2024-03-16 00:00:00+00:00,8,2,12,4
2024-03-17 00:00:00+00:00,4,3,22,4
2024-03-18 00:00:00+00:00,40,5,123,10
2024-03-19 00:00:00+00:00,49,4,77,9
2024-03-20 00:00:00+00:00,20,4,140,15
2024-03-21 00:00:00+00:00,11,4,94,8
2024-03-22 00:00:00+00:00,56,3,132,7
2024-03-23 00:00:00+00:00,16,4,21,6
2024-03-24 00:00:00+00:00,3,3,5,3
2024-03-25 00:00:00+00:00,40,3,179,10
2024-03-26 00:00:00+00:00,65,3,267,12
