time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-17 00:00:00+00:00,1.0,1.0,8.0,3.0
2025-08-18 00:00:00+00:00,2.0,2.0,6.0,5.0
2025-08-19 00:00:00+00:00,8.0,7.0,5.0,4.0
2025-08-20 00:00:00+00:00,25.0,2.0,108.0,4.0
2025-08-21 00:00:00+00:00,1.0,1.0,4.0,2.0
2025-08-22 00:00:00+00:00,42.0,7.0,109.0,4.0
2025-08-23 00:00:00+00:00,3.0,2.0,,
2025-08-24 00:00:00+00:00,1.0,1.0,17.0,3.0
2025-08-25 00:00:00+00:00,15.0,4.0,38.0,8.0
2025-08-26 00:00:00+00:00,51.0,6.0,44.0,5.0
2025-08-27 00:00:00+00:00,36.0,3.0,88.0,7.0
2025-08-28 00:00:00+00:00,18.0,3.0,91.0,11.0
2025-08-29 00:00:00+00:00,2.0,2.0,52.0,11.0
2025-08-30 00:00:00+00:00,,,8.0,5.0
