referrer,views_total,views_unique
github.com,476,14
jonescompneurolab.github.io,32,4
Google,19,10
hnn.brown.edu,10,3
copilot.microsoft.com,2,1
ipywidgets.readthedocs.io,1,1
app.codecov.io,1,1
