time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-11-12 00:00:00+00:00,71.0,6.0,138,10
2025-11-13 00:00:00+00:00,37.0,10.0,24,12
2025-11-14 00:00:00+00:00,2.0,2.0,7,5
2025-11-15 00:00:00+00:00,22.0,12.0,1,1
2025-11-16 00:00:00+00:00,6.0,6.0,5,5
2025-11-17 00:00:00+00:00,12.0,9.0,30,6
2025-11-18 00:00:00+00:00,18.0,17.0,7,4
2025-11-19 00:00:00+00:00,19.0,9.0,32,9
2025-11-20 00:00:00+00:00,27.0,9.0,36,9
2025-11-21 00:00:00+00:00,54.0,11.0,30,6
2025-11-22 00:00:00+00:00,6.0,5.0,6,3
2025-11-23 00:00:00+00:00,,,17,7
2025-11-24 00:00:00+00:00,9.0,7.0,66,10
2025-11-25 00:00:00+00:00,7.0,6.0,29,10
