time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-24 00:00:00+00:00,1.0,1.0,17,3
2025-08-25 00:00:00+00:00,15.0,4.0,38,8
2025-08-26 00:00:00+00:00,51.0,6.0,44,5
2025-08-27 00:00:00+00:00,36.0,3.0,88,7
2025-08-28 00:00:00+00:00,18.0,3.0,91,11
2025-08-29 00:00:00+00:00,2.0,2.0,52,11
2025-08-30 00:00:00+00:00,1.0,1.0,9,6
2025-08-31 00:00:00+00:00,1.0,1.0,5,4
2025-09-01 00:00:00+00:00,27.0,6.0,2,2
2025-09-02 00:00:00+00:00,105.0,3.0,267,8
2025-09-03 00:00:00+00:00,51.0,6.0,119,10
2025-09-04 00:00:00+00:00,11.0,3.0,24,4
2025-09-05 00:00:00+00:00,26.0,9.0,1,1
2025-09-06 00:00:00+00:00,,,1,1
